"statno","YYYYMMDD","year","month","day","Tg","Tn","Tx"
280,19880314,1988,3,14,1.4,-3.1,6.3
280,19880315,1988,3,15,5.2,0.3,9
280,19880316,1988,3,16,5.8,3.5,7.2
280,19880317,1988,3,17,3.1,-1.1,6.9
280,19880318,1988,3,18,2.1,-1.9,7.4
280,19880319,1988,3,19,3.7,-0.1,7.2
280,19880320,1988,3,20,8.6,6.1,11.7
280,19880321,1988,3,21,7.9,5.7,9.2
280,19880322,1988,3,22,5.5,4.1,7.4
280,19880323,1988,3,23,6.7,3.5,10
280,19880324,1988,3,24,6.3,3.4,8.7
280,19880325,1988,3,25,6,4.1,8.3
280,19880326,1988,3,26,6.5,4.1,9.7
280,19880327,1988,3,27,5.6,2.5,8.7
280,19880328,1988,3,28,4.6,-1.4,9.8
280,19880329,1988,3,29,6.9,5.3,9.2
280,19880330,1988,3,30,7.1,3.3,10.8
280,19880331,1988,3,31,6.4,3.8,9.6
280,19880401,1988,4,1,6.6,1.8,11
280,19880402,1988,4,2,5.7,-1.3,12.5
280,19880403,1988,4,3,5.1,-0.7,10.2
280,19880404,1988,4,4,5.5,1.9,9.5
280,19880405,1988,4,5,5.1,2.4,9
280,19880406,1988,4,6,6.5,1.6,12.4
280,19880407,1988,4,7,7.3,2.8,14
280,19880408,1988,4,8,5.8,2.3,9
280,19880409,1988,4,9,2.2,-1.7,6.2
280,19880410,1988,4,10,4.8,-2.4,9.6
280,19880411,1988,4,11,8.2,2.9,13.2
280,19880412,1988,4,12,5.9,-0.8,12.9
280,19880413,1988,4,13,4.3,-1.3,8.8
280,19880414,1988,4,14,6,-3.8,13
280,19880415,1988,4,15,11.5,4.5,18.2
280,19880416,1988,4,16,13.2,9.1,20.1
280,19880417,1988,4,17,11.8,5.8,15.6
280,19880418,1988,4,18,11.8,3.5,20.4
280,19880419,1988,4,19,16.1,9.8,24.4
280,19880420,1988,4,20,12.7,8,15.9
280,19880421,1988,4,21,9.5,5.8,13.3
280,19880422,1988,4,22,5.6,2.4,9.1
280,19880423,1988,4,23,3,-1.8,8
280,19880424,1988,4,24,3.6,-2.4,8.9
280,19880425,1988,4,25,4.4,-3.3,10.4
280,19880426,1988,4,26,6.1,-1.8,11.3
280,19880427,1988,4,27,7.3,1,13.6
280,19880428,1988,4,28,5.5,3.8,9.2
280,19880429,1988,4,29,8.3,3.5,14.7
280,19880430,1988,4,30,13.4,4.7,21
280,19880501,1988,5,1,14.4,7.1,22.5
280,19880502,1988,5,2,13.8,10.4,20.7
280,19880503,1988,5,3,11.8,8.1,16.7
280,19880504,1988,5,4,11.3,9.6,14.6
280,19880505,1988,5,5,11.5,8.5,15.9
280,19880506,1988,5,6,11.5,6,17.7
280,19880507,1988,5,7,13.9,3.8,20.2
280,19880508,1988,5,8,15.1,12.4,17.6
280,19880509,1988,5,9,17.9,12.9,24.3
280,19880510,1988,5,10,15.7,8.5,21.8
280,19880511,1988,5,11,14.3,6.8,21
280,19880512,1988,5,12,17.3,9.9,24.7
280,19880513,1988,5,13,18.2,12.6,24.8
280,19880514,1988,5,14,18.1,12.2,24.9
280,19880515,1988,5,15,17.9,9.4,25
280,19880516,1988,5,16,17.4,10,26
280,19880517,1988,5,17,11.2,4.5,16.6
280,19880518,1988,5,18,8,1.4,14
280,19880519,1988,5,19,7.8,0.7,13.8
280,19880520,1988,5,20,7.5,1.2,12.9
280,19880521,1988,5,21,8.3,0,15.7
280,19880522,1988,5,22,10.2,0.7,17.3
280,19880523,1988,5,23,14.5,5.6,21.4
280,19880524,1988,5,24,13.9,9.8,19.2
280,19880525,1988,5,25,17.8,8.6,25.6
280,19880526,1988,5,26,20.7,14.4,30.2
280,19880527,1988,5,27,14.7,12.5,17.6
280,19880528,1988,5,28,14.5,11.6,19.3
280,19880529,1988,5,29,14,9.3,21.7
280,19880530,1988,5,30,14.1,8.6,20.9
280,19880531,1988,5,31,11.8,9.5,16.1
280,19880601,1988,6,1,12.9,8.5,18
280,19880602,1988,6,2,13.5,8.2,18.2
280,19880603,1988,6,3,14.6,10.4,18.6
280,19880604,1988,6,4,12,7.2,17.3
280,19880605,1988,6,5,11.4,6.5,15.9
280,19880606,1988,6,6,11.9,8,15.2
280,19880607,1988,6,7,13.4,11.3,15.3
280,19880608,1988,6,8,14.5,13.2,16.4
280,19880609,1988,6,9,14.8,13.5,16.3
280,19880610,1988,6,10,16.2,10.6,21.7
280,19880611,1988,6,11,14.1,10.1,17.4
280,19880612,1988,6,12,14.4,7.6,20.3
280,19880613,1988,6,13,15.2,8,22.1
280,19880614,1988,6,14,13.2,6.2,17.6
280,19880615,1988,6,15,14.3,12.5,18.4
280,19880616,1988,6,16,13.5,11.9,15.8
280,19880617,1988,6,17,15.2,11.6,19.6
280,19880618,1988,6,18,13.7,11.7,16.4
280,19880619,1988,6,19,13.4,11.4,16.6
280,19880620,1988,6,20,14,12.4,17.6
280,19880621,1988,6,21,16.6,11.7,22.6
280,19880622,1988,6,22,14.1,9.9,17.3
280,19880623,1988,6,23,13.8,9.9,17.2
280,19880624,1988,6,24,14.2,12.7,16.5
280,19880625,1988,6,25,14.3,12.7,17.8
280,19880626,1988,6,26,15.2,12.9,19.8
280,19880627,1988,6,27,15.3,12.7,19.3
280,19880628,1988,6,28,16.2,12.4,21.7
280,19880629,1988,6,29,14.8,8.7,18.9
280,19880630,1988,6,30,17.2,6.4,24.9
280,19880701,1988,7,1,17.1,13.5,21.6
280,19880702,1988,7,2,13.7,10.2,19.4
280,19880703,1988,7,3,14.4,10.4,18.7
280,19880704,1988,7,4,17.2,12.9,21.9
280,19880705,1988,7,5,15,11.7,17.3
280,19880706,1988,7,6,15.8,11.3,20.9
280,19880707,1988,7,7,15.4,12.4,19.8
280,19880708,1988,7,8,14.2,11.4,18.1
280,19880709,1988,7,9,14,10.6,18
280,19880710,1988,7,10,17.3,10.1,22.8
280,19880711,1988,7,11,15.9,11,20.2
280,19880712,1988,7,12,14.8,10.4,20.1
280,19880713,1988,7,13,14.4,9.5,18
280,19880714,1988,7,14,14.3,11.2,17.6
280,19880715,1988,7,15,14.5,12.3,17.8
280,19880716,1988,7,16,14.8,12.3,18.4
280,19880717,1988,7,17,15.5,12.9,18.9
280,19880718,1988,7,18,13.6,10.8,16.5
280,19880719,1988,7,19,14.3,8.3,19.2
280,19880720,1988,7,20,15.2,10.6,19.9
280,19880721,1988,7,21,14.8,9.7,19.8
280,19880722,1988,7,22,17.7,13.6,19.8
280,19880723,1988,7,23,21,16.5,26.1
280,19880724,1988,7,24,16.9,12.1,19.5
280,19880725,1988,7,25,17.3,11.3,21.8
280,19880726,1988,7,26,14.9,12,17.1
280,19880727,1988,7,27,13.9,9.4,18.9
280,19880728,1988,7,28,15.9,9.4,20.9
280,19880729,1988,7,29,15,11.3,17.8
280,19880730,1988,7,30,14.4,10.1,19.3
280,19880731,1988,7,31,14.6,10.8,19.8
280,19880801,1988,8,1,15.8,11.4,22.4
280,19880802,1988,8,2,14,8.6,19.2
280,19880803,1988,8,3,13.1,7,19
280,19880804,1988,8,4,14.6,8.6,20.4
280,19880805,1988,8,5,16.1,7.6,21.1
280,19880806,1988,8,6,18.3,10.5,25.1
280,19880807,1988,8,7,17.5,10.7,24.3
280,19880808,1988,8,8,17.7,13.5,24.7
280,19880809,1988,8,9,19.2,13.1,24.8
280,19880810,1988,8,10,18.9,15.4,24
280,19880811,1988,8,11,16.5,12.8,19.2
280,19880812,1988,8,12,16.7,13.5,21.3
280,19880813,1988,8,13,15.5,11.3,19.9
280,19880814,1988,8,14,19.1,11.5,25
280,19880815,1988,8,15,15.2,8.7,19
280,19880816,1988,8,16,13.9,8.5,20.1
280,19880817,1988,8,17,13.4,6.9,20.5
280,19880818,1988,8,18,18.1,9,24.4
280,19880819,1988,8,19,17.4,13.2,21.8
280,19880820,1988,8,20,14.9,11.3,18.5
280,19880821,1988,8,21,14.1,11.8,16.4
280,19880822,1988,8,22,13.7,9.6,17.8
280,19880823,1988,8,23,13.9,8.6,19
280,19880824,1988,8,24,14.2,11.1,17
280,19880825,1988,8,25,13.1,11.6,17
280,19880826,1988,8,26,13,8.2,17.1
280,19880827,1988,8,27,14.9,6.6,19.8
280,19880828,1988,8,28,19.4,14.1,25.8
280,19880829,1988,8,29,14,10.3,17.6
280,19880830,1988,8,30,14.4,10.7,18.8
280,19880831,1988,8,31,15.3,10.9,21.1
280,19880901,1988,9,1,15.5,10.3,19.6
280,19880902,1988,9,2,14.1,10.1,17.6
280,19880903,1988,9,3,12.7,9.8,16.8
280,19880904,1988,9,4,12.8,7.5,18.4
280,19880905,1988,9,5,12.9,7.5,17.2
280,19880906,1988,9,6,13.8,7.8,19
280,19880907,1988,9,7,13.6,6.7,20.8
280,19880908,1988,9,8,14.9,9.4,21.6
280,19880909,1988,9,9,15.7,10,24
280,19880910,1988,9,10,14.3,8.6,18.4
280,19880911,1988,9,11,14.2,8.3,19.2
280,19880912,1988,9,12,11.1,7.4,15.6
280,19880913,1988,9,13,12.2,9.5,16.6
280,19880914,1988,9,14,12.7,9,16.8
280,19880915,1988,9,15,13,9.3,16.7
280,19880916,1988,9,16,13.4,12,15.1
280,19880917,1988,9,17,13.6,11.9,16
280,19880918,1988,9,18,13.8,11.2,15.7
280,19880919,1988,9,19,13.8,10.9,15.8
280,19880920,1988,9,20,13.3,12.1,14.9
280,19880921,1988,9,21,12.3,9.8,15
280,19880922,1988,9,22,13.8,8.1,19.5
280,19880923,1988,9,23,12.4,10.5,16.3
280,19880924,1988,9,24,11.4,7.5,15.3
280,19880925,1988,9,25,12.4,6,17
280,19880926,1988,9,26,15.3,12.2,17.8
280,19880927,1988,9,27,15.5,14.4,17.7
280,19880928,1988,9,28,15,11.4,18.2
280,19880929,1988,9,29,10,6.2,13.9
280,19880930,1988,9,30,8.3,2.7,14.4
280,19881001,1988,10,1,7.7,1.1,14.8
280,19881002,1988,10,2,9,3.3,16.3
280,19881003,1988,10,3,11.1,4.1,17.4
280,19881004,1988,10,4,12.1,10.2,14.7
280,19881005,1988,10,5,11.3,9.3,14.2
280,19881006,1988,10,6,9.8,7.6,12.2
280,19881007,1988,10,7,9.8,7.3,13.3
280,19881008,1988,10,8,10.3,8.1,12.1
280,19881009,1988,10,9,11.8,10.3,13.5
280,19881010,1988,10,10,8.9,3,12.5
280,19881011,1988,10,11,7.3,1,11.1
280,19881012,1988,10,12,10.1,9,11.2
280,19881013,1988,10,13,10.7,7,15.4
280,19881014,1988,10,14,12.1,8.3,17.2
280,19881015,1988,10,15,11.3,10.4,12.4
280,19881016,1988,10,16,10,9.2,11.4
280,19881017,1988,10,17,9.5,7.1,14.5
280,19881018,1988,10,18,9.9,7.1,13.4
280,19881019,1988,10,19,9.4,7.3,10.7
280,19881020,1988,10,20,9.5,7.4,11.3
280,19881021,1988,10,21,11.8,9.8,14.6
280,19881022,1988,10,22,11.6,8.6,13.7
280,19881023,1988,10,23,10.3,7.8,12.5
280,19881024,1988,10,24,9.7,7.1,13
280,19881025,1988,10,25,6.9,5.1,9.1
280,19881026,1988,10,26,8.7,4.4,12.3
280,19881027,1988,10,27,13.7,11,18
280,19881028,1988,10,28,10.2,3.8,14.6
280,19881029,1988,10,29,4.9,0.7,9.7
280,19881030,1988,10,30,5,1.2,9.1
280,19881031,1988,10,31,7.1,4.2,11.1
280,19881101,1988,11,1,8.3,4.6,10.8
280,19881102,1988,11,2,4.8,-0.5,9.7
280,19881103,1988,11,3,0,-3.8,5.4
280,19881104,1988,11,4,0,-3.3,4.7
280,19881105,1988,11,5,0,-3.9,4.4
280,19881106,1988,11,6,3.4,-0.7,7
280,19881107,1988,11,7,3.6,0.1,10.4
280,19881108,1988,11,8,3.9,-0.1,7.6
280,19881109,1988,11,9,5.5,1,9.2
280,19881110,1988,11,10,10.9,7.7,12.4
280,19881111,1988,11,11,12,10.6,13.9
280,19881112,1988,11,12,9.1,7.4,10.9
280,19881113,1988,11,13,8.2,5.6,10.9
280,19881114,1988,11,14,8.9,5,11.2
280,19881115,1988,11,15,8.9,3.8,12
280,19881116,1988,11,16,7.5,4.8,9.7
280,19881117,1988,11,17,6.3,3.4,8.6
280,19881118,1988,11,18,8.8,6,10.8
280,19881119,1988,11,19,3.7,0.5,6.4
280,19881120,1988,11,20,-0.1,-4,3.4
280,19881121,1988,11,21,-3.8,-8.7,3.6
280,19881122,1988,11,22,2.1,-6.3,6.1
280,19881123,1988,11,23,5.9,3.6,8
280,19881124,1988,11,24,7.2,6,8.1
280,19881125,1988,11,25,7.8,5.7,9.3
280,19881126,1988,11,26,6.6,5.6,8
280,19881127,1988,11,27,5.4,1.6,8.2
280,19881128,1988,11,28,6.4,4.5,9.9
280,19881129,1988,11,29,5.5,0.6,9.9
280,19881130,1988,11,30,-0.2,-1.6,2.3
280,19881201,1988,12,1,-2.2,-2.4,-1.6
280,19881202,1988,12,2,-2.3,-2.6,-1.7
280,19881203,1988,12,3,-0.5,-2.6,3.6
280,19881204,1988,12,4,6.1,3.4,8
280,19881205,1988,12,5,5.7,2.7,8
280,19881206,1988,12,6,4.6,2.1,7
280,19881207,1988,12,7,4.3,0.8,7.4
280,19881208,1988,12,8,6.1,2,8.3
280,19881209,1988,12,9,5.1,1.3,7.9
280,19881210,1988,12,10,9.5,6.9,10.7
280,19881211,1988,12,11,8.5,7.7,9.1
280,19881212,1988,12,12,6.4,4.5,8.6
280,19881213,1988,12,13,6.8,3.2,9.1
280,19881214,1988,12,14,6.6,5.5,7.5
280,19881215,1988,12,15,4.5,3.8,6.5
280,19881216,1988,12,16,3.9,1.9,6.2
280,19881217,1988,12,17,4.4,0.7,7.5
280,19881218,1988,12,18,6.8,4,9.1
280,19881219,1988,12,19,6.7,4.7,8.6
280,19881220,1988,12,20,3.2,1,5.1
280,19881221,1988,12,21,7.6,3.8,9.3
280,19881222,1988,12,22,8.9,7.9,10
280,19881223,1988,12,23,8.9,7.9,9.8
280,19881224,1988,12,24,6.7,2.4,8.8
280,19881225,1988,12,25,7.4,2.1,9.8
280,19881226,1988,12,26,9.9,9.2,10.7
280,19881227,1988,12,27,7.7,4.5,10.9
280,19881228,1988,12,28,7.7,5.3,10.3
280,19881229,1988,12,29,7.1,6,8.6
280,19881230,1988,12,30,5.9,4.7,7.1
280,19881231,1988,12,31,7.3,6.4,8.3
280,19890101,1989,1,1,6.7,4.8,7.9
280,19890102,1989,1,2,5.4,4.3,7.2
280,19890103,1989,1,3,3.1,-0.4,5
280,19890104,1989,1,4,2.7,0.6,5.4
280,19890105,1989,1,5,3.8,1.9,5.6
280,19890106,1989,1,6,3.4,0.7,4.6
280,19890107,1989,1,7,5.5,0.5,8.1
280,19890108,1989,1,8,8.8,7.2,10
280,19890109,1989,1,9,8,7.4,8.6
280,19890110,1989,1,10,5.6,2.1,7.8
280,19890111,1989,1,11,2.6,0.9,5.8
280,19890112,1989,1,12,5.5,3.7,7.8
280,19890113,1989,1,13,5,3,7.5
280,19890114,1989,1,14,6.3,4.3,9
280,19890115,1989,1,15,7.3,5.2,9.2
280,19890116,1989,1,16,7.8,5.9,8.6
280,19890117,1989,1,17,5,-0.6,7.6
280,19890118,1989,1,18,3.3,-0.8,7.3
280,19890119,1989,1,19,2.5,0.1,4.7
280,19890120,1989,1,20,0.2,-0.7,1.8
280,19890121,1989,1,21,4.3,1.2,6.2
280,19890122,1989,1,22,4.8,0.8,8.6
280,19890123,1989,1,23,3.2,1.5,6.8
280,19890124,1989,1,24,0.5,-0.3,1.6
280,19890125,1989,1,25,-0.8,-2.3,0.7
280,19890126,1989,1,26,0.6,-3.7,5.1
280,19890127,1989,1,27,2.9,-0.5,7
280,19890128,1989,1,28,4.3,1.5,7.7
280,19890129,1989,1,29,1.9,-0.7,5.4
280,19890130,1989,1,30,5,2.2,9.4
280,19890131,1989,1,31,3.8,0.9,6.5
280,19890201,1989,2,1,1.6,0.3,3.1
280,19890202,1989,2,2,1.5,1,2
280,19890203,1989,2,3,2.7,1.2,3.9
280,19890204,1989,2,4,3.3,2,5.1
280,19890205,1989,2,5,5.9,3.7,8.3
280,19890206,1989,2,6,9.1,6.5,10.9
280,19890207,1989,2,7,7.6,3.8,10.7
280,19890208,1989,2,8,5.2,-0.3,11.2
280,19890209,1989,2,9,3.9,-1.1,10
280,19890210,1989,2,10,2.7,-1,9
280,19890211,1989,2,11,3.9,1.2,8.9
280,19890212,1989,2,12,5.6,4,7.5
280,19890213,1989,2,13,4.2,-0.2,6.8
280,19890214,1989,2,14,5.4,2.5,7.5
280,19890215,1989,2,15,6,2.5,8.8
280,19890216,1989,2,16,2,-1.3,4.7
280,19890217,1989,2,17,1.2,-2.9,4.3
280,19890218,1989,2,18,9,3,11.5
280,19890219,1989,2,19,10.4,8.1,12.2
280,19890220,1989,2,20,6.3,1.6,9.2
280,19890221,1989,2,21,3.1,-0.9,8.4
280,19890222,1989,2,22,4.1,-0.4,8.2
280,19890223,1989,2,23,4.6,2,7.1
280,19890224,1989,2,24,4.2,0.8,8.4
280,19890225,1989,2,25,5.7,4.1,8.1
280,19890226,1989,2,26,4.5,1.6,6.4
280,19890227,1989,2,27,4.1,2.1,7.7
280,19890228,1989,2,28,4,2,7.6
280,19890301,1989,3,1,5.1,2.2,6.9
280,19890302,1989,3,2,6.4,4.7,9.1
280,19890303,1989,3,3,6.5,4.4,9.6
280,19890304,1989,3,4,7.7,3.8,10.4
280,19890305,1989,3,5,9.7,7.2,12.4
280,19890306,1989,3,6,11.2,5.7,16.7
280,19890307,1989,3,7,8.7,6.7,11.5
280,19890308,1989,3,8,4.9,0.2,7
280,19890309,1989,3,9,6.8,0.7,11.1
280,19890310,1989,3,10,9.7,5.4,12.9
280,19890311,1989,3,11,8.5,2.7,11.2
280,19890312,1989,3,12,6.4,-0.7,11
280,19890313,1989,3,13,7.4,4.6,9.8
280,19890314,1989,3,14,6.5,4.5,9.1
280,19890315,1989,3,15,5.7,0.7,8.7
280,19890316,1989,3,16,2.6,-2.4,6
280,19890317,1989,3,17,3.6,-1.2,7.1
280,19890318,1989,3,18,3.2,-2.9,7.7
280,19890319,1989,3,19,6.8,4.5,8.7
280,19890320,1989,3,20,6.9,2,12.2
280,19890321,1989,3,21,4.3,2,8.1
280,19890322,1989,3,22,7.4,3.1,11.6
280,19890323,1989,3,23,5.2,2.1,7.4
280,19890324,1989,3,24,6.9,5.4,9.4
280,19890325,1989,3,25,5.5,2.2,8.9
280,19890326,1989,3,26,7.3,3.1,13.1
280,19890327,1989,3,27,12.3,3,19.5
280,19890328,1989,3,28,13.4,6.9,22
280,19890329,1989,3,29,8.2,1.3,14
280,19890330,1989,3,30,9.9,5.9,14.8
280,19890331,1989,3,31,10,5.8,15.1
280,19890401,1989,4,1,6,1.4,10
280,19890402,1989,4,2,1.9,-0.8,5.7
280,19890403,1989,4,3,1.9,-1.9,6.8
280,19890404,1989,4,4,2.8,-1.3,5.3
280,19890405,1989,4,5,3.4,2.2,4.8
280,19890406,1989,4,6,4.2,2.7,5.8
280,19890407,1989,4,7,6.4,4.4,11.3
280,19890408,1989,4,8,6.9,3.3,11.9
280,19890409,1989,4,9,8.1,1.8,13.5
280,19890410,1989,4,10,10.9,6.8,15.6
280,19890411,1989,4,11,11.2,8.1,15
280,19890412,1989,4,12,10.8,7.5,12.3
280,19890413,1989,4,13,8.3,7.1,10
280,19890414,1989,4,14,8.4,7.1,11
280,19890415,1989,4,15,7.8,3.6,10.8
280,19890416,1989,4,16,7.5,5.3,9.5
280,19890417,1989,4,17,5.1,0.1,8.7
280,19890418,1989,4,18,4.5,-0.6,7
280,19890419,1989,4,19,5.8,3.1,9.3
280,19890420,1989,4,20,5.4,0.6,9.8
280,19890421,1989,4,21,6.5,0.6,10.1
280,19890422,1989,4,22,6.4,4.6,9.3
280,19890423,1989,4,23,4.9,1.3,7.6
280,19890424,1989,4,24,4,0.3,7.4
280,19890425,1989,4,25,6.6,3.9,10.4
280,19890426,1989,4,26,4.6,2,6.5
280,19890427,1989,4,27,4.5,-0.2,9.7
280,19890428,1989,4,28,4.3,-2.5,10.3
280,19890429,1989,4,29,5.6,-1.4,12
280,19890430,1989,4,30,6.9,-1.5,14.9
280,19890501,1989,5,1,11.6,4.2,17.5
280,19890502,1989,5,2,12.2,4.4,19.1
280,19890503,1989,5,3,10.5,2.2,17.7
280,19890504,1989,5,4,12.6,2.9,21.2
280,19890505,1989,5,5,11.6,3.9,17.5
280,19890506,1989,5,6,8.2,6.9,10.5
280,19890507,1989,5,7,8.7,5,13.2
280,19890508,1989,5,8,11,3.8,17.1
280,19890509,1989,5,9,10.9,3,19.3
280,19890510,1989,5,10,8.4,0.7,15.3
280,19890511,1989,5,11,11,3.8,16.3
280,19890512,1989,5,12,9.2,7.1,12
280,19890513,1989,5,13,8.4,5.1,12.5
280,19890514,1989,5,14,10.7,3.5,16.7
280,19890515,1989,5,15,13.1,4.4,20.9
280,19890516,1989,5,16,13.5,5.7,21.2
280,19890517,1989,5,17,11.6,3.8,18
280,19890518,1989,5,18,17.1,7.1,24.7
280,19890519,1989,5,19,17.9,10,24.6
280,19890520,1989,5,20,17.2,10.4,23.7
280,19890521,1989,5,21,17.6,11.3,23.8
280,19890522,1989,5,22,15.4,8.5,21.5
280,19890523,1989,5,23,18.3,9.5,25.8
280,19890524,1989,5,24,20.3,10.2,29
280,19890525,1989,5,25,21,10.6,29.1
280,19890526,1989,5,26,13.2,9,17.4
280,19890527,1989,5,27,11.6,6.8,16.1
280,19890528,1989,5,28,12.7,4.4,20.1
280,19890529,1989,5,29,11.3,2.9,18.1
280,19890530,1989,5,30,10.7,3.4,16.3
280,19890531,1989,5,31,8.6,1.8,15.1
280,19890601,1989,6,1,9.6,5.8,13.6
280,19890602,1989,6,2,10.4,4.4,16.3
280,19890603,1989,6,3,10.5,1.5,16.8
280,19890604,1989,6,4,9.8,8.2,12.1
280,19890605,1989,6,5,10.4,4.4,14.5
280,19890606,1989,6,6,11.1,2.4,17.3
280,19890607,1989,6,7,10.9,7.3,16.2
280,19890608,1989,6,8,10.9,4.2,16.2
280,19890609,1989,6,9,12.1,8.7,17.8
280,19890610,1989,6,10,16.3,8.3,22.6
280,19890611,1989,6,11,17.7,11.9,23.4
280,19890612,1989,6,12,18.6,11.8,25
280,19890613,1989,6,13,18.8,12.2,24.4
280,19890614,1989,6,14,19.9,12.1,26.4
280,19890615,1989,6,15,18.5,11.2,25.1
280,19890616,1989,6,16,17.2,7.5,24.5
280,19890617,1989,6,17,17.2,9.3,22.7
280,19890618,1989,6,18,17.2,8.6,22.4
280,19890619,1989,6,19,19.9,13.8,26.3
280,19890620,1989,6,20,19.2,8.9,25.8
280,19890621,1989,6,21,17.7,9.2,26.2
280,19890622,1989,6,22,18.9,15.5,24.3
280,19890623,1989,6,23,16.5,12.3,20
280,19890624,1989,6,24,15.9,9.4,20.8
280,19890625,1989,6,25,17.5,8.1,24.6
280,19890626,1989,6,26,19.6,11.7,26.3
280,19890627,1989,6,27,16.3,12.7,22.1
280,19890628,1989,6,28,14.5,12.5,17.6
280,19890629,1989,6,29,11.9,7.6,13.8
280,19890630,1989,6,30,14,6,19
280,19890701,1989,7,1,14.4,12.1,17.3
280,19890702,1989,7,2,16.1,13.4,20
280,19890703,1989,7,3,17,11.9,21.3
280,19890704,1989,7,4,18.4,11.1,23.6
280,19890705,1989,7,5,19.5,14,25.6
280,19890706,1989,7,6,23.1,15.7,29.4
280,19890707,1989,7,7,23.1,16.6,30.7
280,19890708,1989,7,8,19.5,14.4,24.7
280,19890709,1989,7,9,16.4,13.5,18.8
280,19890710,1989,7,10,14.3,8.9,17.4
280,19890711,1989,7,11,14.5,7.9,18.3
280,19890712,1989,7,12,15.6,11,21.8
280,19890713,1989,7,13,14.7,8.8,20.6
280,19890714,1989,7,14,13.6,9.1,17.6
280,19890715,1989,7,15,14.7,8.9,20.8
280,19890716,1989,7,16,13.6,7.9,18.6
280,19890717,1989,7,17,14.1,6.7,19.2
280,19890718,1989,7,18,14.3,11.3,18.9
280,19890719,1989,7,19,14.2,8.5,19.2
280,19890720,1989,7,20,14.7,7.7,20.9
280,19890721,1989,7,21,16.3,7.1,23.4
280,19890722,1989,7,22,19.2,12.5,26.6
280,19890723,1989,7,23,17.7,12.8,23.8
280,19890724,1989,7,24,17.4,12.5,21.2
280,19890725,1989,7,25,18.5,13.5,25.4
280,19890726,1989,7,26,19.4,13.8,26
280,19890727,1989,7,27,16.9,10.2,22.8
280,19890728,1989,7,28,16.2,8.6,22.3
280,19890729,1989,7,29,19.1,13.6,24.4
280,19890730,1989,7,30,16.7,14,22.2
280,19890731,1989,7,31,13.8,9.2,19.1
280,19890801,1989,8,1,12.6,8.2,17.6
280,19890802,1989,8,2,13.3,10.3,17.2
280,19890803,1989,8,3,14.2,7,20.1
280,19890804,1989,8,4,14.1,8.5,18.8
280,19890805,1989,8,5,14.9,9.1,21.1
280,19890806,1989,8,6,17,9.1,24.6
280,19890807,1989,8,7,16.9,12.5,21
280,19890808,1989,8,8,16,11.3,20.6
280,19890809,1989,8,9,17.7,11.3,23.9
280,19890810,1989,8,10,19,14.3,25.8
280,19890811,1989,8,11,15.5,11.8,17.8
280,19890812,1989,8,12,17,13.9,20.6
280,19890813,1989,8,13,17.3,12.7,22.9
280,19890814,1989,8,14,18.7,13.8,23.2
280,19890815,1989,8,15,19.7,14,25.1
280,19890816,1989,8,16,19.1,14.8,25.1
280,19890817,1989,8,17,17,12,21.8
280,19890818,1989,8,18,15.6,9.1,21.9
280,19890819,1989,8,19,18.5,9.5,25.7
280,19890820,1989,8,20,20.2,10.6,30
280,19890821,1989,8,21,17.8,11,24.4
280,19890822,1989,8,22,16.5,10.7,23.5
280,19890823,1989,8,23,14.4,6.7,21.2
280,19890824,1989,8,24,16,10.4,21.1
280,19890825,1989,8,25,14,6.4,19.3
280,19890826,1989,8,26,13,4.4,19.2
280,19890827,1989,8,27,12,10.1,15
280,19890828,1989,8,28,13.6,9.4,18
280,19890829,1989,8,29,13.9,9.8,18.3
280,19890830,1989,8,30,14.9,12.7,16.6
280,19890831,1989,8,31,15.7,13.4,20.1
280,19890901,1989,9,1,13.9,8,19.5
280,19890902,1989,9,2,11.8,7.1,17.2
280,19890903,1989,9,3,10.8,6.4,16.2
280,19890904,1989,9,4,12,7.3,16.7
280,19890905,1989,9,5,13.1,7.4,19.1
280,19890906,1989,9,6,14.8,8.8,20.9
280,19890907,1989,9,7,15.6,8.2,23.9
280,19890908,1989,9,8,17.1,11.2,23.4
280,19890909,1989,9,9,17.3,14.3,21.6
280,19890910,1989,9,10,16.2,13.3,21.1
280,19890911,1989,9,11,15.4,12.4,18.9
280,19890912,1989,9,12,15,9.9,20.9
280,19890913,1989,9,13,13.6,9.3,16.8
280,19890914,1989,9,14,13.3,10.3,17.2
280,19890915,1989,9,15,13.6,9.4,17.6
280,19890916,1989,9,16,18.4,16.5,21.5
280,19890917,1989,9,17,18.6,13.7,23.4
280,19890918,1989,9,18,19.4,13,26.9
280,19890919,1989,9,19,16,8,19.5
280,19890920,1989,9,20,14.7,9.2,22.2
280,19890921,1989,9,21,17.4,9.2,24.8
280,19890922,1989,9,22,19.1,12.8,26.8
280,19890923,1989,9,23,15,11.8,18
280,19890924,1989,9,24,14.5,12.2,17.3
280,19890925,1989,9,25,14.8,10.7,19.4
280,19890926,1989,9,26,12.6,5.5,16.9
280,19890927,1989,9,27,11.3,6.3,17.8
280,19890928,1989,9,28,12.1,8.6,15.6
280,19890929,1989,9,29,12.5,10.4,16.4
280,19890930,1989,9,30,13.5,11.2,15.3
280,19891001,1989,10,1,12.8,11.9,14.6
280,19891002,1989,10,2,12.9,11.1,15.7
280,19891003,1989,10,3,10.6,2.2,15.3
280,19891004,1989,10,4,8.1,0.2,16.7
